date,sentiment_score
2021-05-06,0.0
2021-05-07,0.5719
2021-05-09,0.3818
2021-05-10,-0.296
2021-05-11,0.5719
2021-05-13,0.4215
2021-05-14,0.6597
2021-05-16,0.34
2021-05-17,0.0
2021-05-18,0.0772
2021-05-19,-0.1531
2021-05-20,0.148
2021-05-21,0.296
2021-05-22,0.34
2021-05-23,0.0
2021-05-24,0.0
2021-05-25,0.25229999999999997
2021-05-26,0.07655
2021-05-27,0.47119999999999995
2021-05-28,0.4404
2021-05-29,0.2202
2021-05-30,0.3818
2021-05-31,0.6249
2021-06-01,0.0
2021-06-02,0.3389
2021-06-03,0.4019
2021-06-04,0.2263
2021-06-05,0.2263
2021-06-06,0.5574
2021-06-07,0.34
2021-06-08,0.4404
2021-06-09,0.234
2021-06-10,0.4019
2021-06-11,0.3182
2021-06-12,0.0
2021-06-14,0.0
2021-06-15,0.46605
2021-06-16,0.2553
2021-06-17,0.3182
2021-06-18,0.5267
2021-06-19,-0.26335
2021-06-21,0.4215
2021-06-22,-0.1366
2021-06-23,0.6249
2021-06-24,0.2997
2021-06-25,0.125
2021-06-26,0.3382
2021-06-28,0.41169999999999995
2021-06-29,0.1591
2021-06-30,0.2263
2021-07-01,0.61155
2021-07-02,0.5106
2021-07-03,0.4588
2021-07-05,0.0
2021-07-06,0.3723
2021-07-07,0.4215
2021-07-08,0.31245
2021-07-09,0.0
2021-07-10,0.20095
2021-07-11,0.6808
2021-07-13,0.23835
2021-07-14,0.5466500000000001
2021-07-15,0.0
2021-07-16,0.5748
2021-07-17,0.5267
2021-07-18,0.62965
2021-07-19,0.1026
2021-07-20,0.3768
2021-07-21,0.0
2021-07-22,-0.11315
2021-07-23,-0.2716
2021-07-24,0.0
2021-07-25,0.2294
2021-07-26,0.2263
2021-07-27,-0.17519999999999997
2021-07-28,-0.07655
2021-07-29,-0.28459999999999996
2021-07-30,0.959
2021-07-31,0.5423
2021-08-01,0.0
2021-08-02,0.6124
2021-08-03,0.23954999999999999
2021-08-04,0.0
2021-08-05,0.6249
2021-08-06,0.34
2021-08-07,0.4404
2021-08-09,0.886
2021-08-10,0.5261499999999999
2021-08-11,0.0
2021-08-12,0.657
2021-08-13,0.62595
2021-08-14,0.296
2021-08-15,0.128
2021-08-16,0.5267
2021-08-17,0.41169999999999995
2021-08-18,0.0129
2021-08-19,0.3715
2021-08-20,0.2732
2021-08-21,0.3548
2021-08-22,0.1609
2021-08-23,0.48324999999999996
2021-08-24,0.2263
2021-08-25,0.296
2021-08-26,0.0
2021-08-27,0.4588
2021-08-28,0.0
2021-08-29,0.3612
2021-08-30,0.5719
2021-08-31,0.48030000000000006
2021-09-01,0.5922499999999999
2021-09-02,-0.3412
2021-09-03,0.0
2021-09-04,0.296
2021-09-05,0.1366
2021-09-06,0.34
2021-09-07,0.3612
2021-09-08,0.3568
2021-09-09,0.7906
2021-09-10,0.28595
2021-09-12,-0.2023
2021-09-13,0.0
2021-09-14,0.4869
2021-09-15,0.4477
