date,open,high,low,close,adjClose,changePercent,volume,vwap,return,return_squared,realized_vol,implied_vol,news_sentiment,press_sentiment,weighted_average_sentiment
2020-02-04,61.51,61.97,61.01,61.78,61.54,0.4471015729789102,27154400,61.59,0.0282956058588548,0.0008006413109196,0.0255796330962816,0.020469200821816,0.0,,0.0
2020-02-05,63.0,63.1,61.85,62.69,62.44,-0.4881177747034751,20822000,62.55,0.0147296859825185,0.0002169636491436,0.0256760992835262,0.0197388260515556,0.3612,,0.3612
2020-02-06,63.04,63.56,62.22,63.56,63.31,0.8368366780360172,21828400,63.12,0.0138778114531823,0.00019259365073,0.0258905236044336,0.0197183021736519,0.0,,0.0
2020-02-07,63.16,63.38,62.64,62.9,62.65,-0.4156127295756701,18975200,62.97,-0.0103838892385148,0.0001078251557177,0.0141004902768601,0.0224572828804742,0.0,,0.0
2020-02-10,63.13,65.75,63.08,65.74,65.48,4.146534653465357,52960800,64.86,0.0451510333863274,0.0020386158158532,0.020469200821816,0.0294733180322581,0.25,,0.25
2020-02-11,66.83,68.13,66.21,66.97,66.71,0.2132305786853148,63855600,67.1,0.0187100699726194,0.0003500667183803,0.0197388260515556,0.0280677618330154,0.5698,,0.5698
2020-02-12,67.5,68.2,67.11,68.14,67.87,0.9370023054849036,37464400,67.82,0.0174705091832163,0.0003052186911208,0.0197183021736519,0.0319889853472509,0.0,,0.0
2020-02-13,67.55,68.37,67.28,67.69,67.43,0.2109500080959156,52801600,67.78,-0.0066040504842971,4.361348279914516e-05,0.0224572828804742,0.0397074229565184,0.10115,,0.10115
2020-02-14,71.82,73.74,71.5,72.45,72.16,0.8807351979186648,104192400,72.56,0.0703205791106516,0.0049449838464574,0.0294733180322581,0.0507158193238156,0.69555,,0.69555
2020-02-18,71.41,74.33,71.21,74.14,73.85,3.826491873603582,62016400,73.23,0.023326432022084,0.0005441224308809,0.0280677618330154,0.0532782809493226,0.2023,,0.2023
2020-02-19,75.37,78.85,75.37,78.68,78.37,4.381578278061066,69433200,77.63,0.0612355004046398,0.0037497865098066,0.0319889853472509,0.0507774327514358,0.148,,0.148
2020-02-20,78.19,79.08,74.09,77.18,76.87,-1.3012680743524525,81005200,76.78,-0.0190645653279105,0.0003634576511421,0.0397074229565184,0.0347672881086084,0.5423,,0.5423
2020-02-21,76.05,76.3,72.67,73.52,73.23,-3.3268667171587976,76818000,74.16,-0.0474216118165329,0.0022488092672779,0.0507158193238156,0.035434194365179,0.2023,,0.2023
2020-02-24,67.55,70.47,67.0,68.32,68.05,1.1436381636087414,85691600,68.6,-0.0707290533188248,0.0050025989833771,0.0532782809493225,0.0589423791284745,0.2202,,0.2202
2020-02-25,69.07,69.7,64.49,65.51,65.25,-5.157437791853976,105549600,66.57,-0.041129976580796,0.0016916749735368,0.0507774327514358,0.0514612890305056,0.0,,0.0
2020-02-26,65.51,68.86,65.5,66.91,66.65,2.133097796429786,74773200,67.09,0.0213707830865514,0.0004567103697324,0.0347672881086084,0.0508409759596498,0.4016499999999999,,0.4016499999999999
2020-02-27,63.72,66.75,62.22,63.15,62.94,-0.9023083845369422,90641600,64.04,-0.056194888656404,0.0031578655111056,0.035434194365179,0.0590294642257629,-0.6808,,-0.6808
2020-02-28,60.62,68.11,60.45,67.52,67.29,11.38744497608034,113325200,65.36,0.0692003167062549,0.0047886838322459,0.0589423791284745,0.0543781962276773,0.0950999999999999,,0.0950999999999999
2020-03-02,69.22,69.4,65.25,69.11,68.88,-0.1697363718233586,89074400,67.92,0.023548578199052,0.0005545355351968,0.0514612890305056,0.0478775581779955,0.34,,0.34
2020-03-03,69.67,70.27,65.61,66.47,66.25,-4.586067911749321,65279200,67.45,-0.038199971060628,0.0014592377890328,0.0508409759596498,0.0551020861867696,0.296,,0.296
2020-03-04,67.55,71.22,66.8,71.13,70.89,5.2960752644230125,59740800,69.72,0.0701068151045583,0.0049149655241047,0.0590294642257629,0.0656035498018841,0.5122,,0.5122
2020-03-05,69.13,70.8,67.88,68.32,68.09,-1.160937432188065,54032800,69.0,-0.0395051314494587,0.001560655410839,0.0543781962276773,0.0542377416233202,0.8176,,0.8176
2020-03-06,66.52,67.1,64.5,66.51,66.29,-0.0150255569013382,51541200,66.04,-0.0264929742388757,0.0007018776840217,0.0478775581779955,0.0694814543568604,0.7275,,0.7275
2020-03-09,59.97,64.85,59.54,61.36,61.15,2.3093006189012253,61416000,61.92,-0.0774319651180274,0.0059957092220394,0.0551020861867696,0.0997089875473613,,,0.0
2020-03-10,64.14,65.27,61.5,65.27,65.05,1.7696966782662664,58064800,64.01,0.0637222946544979,0.0040605308360346,0.0656035498018841,0.1246569471240366,0.2997,,0.2997
2020-03-11,63.87,64.15,60.64,61.62,61.41,-3.519144961429731,49996400,62.14,-0.0559215566110004,0.0031272204937973,0.0542377416233202,0.1343511359140929,0.0,,0.0
2020-03-12,56.37,59.03,53.95,54.08,53.9,-4.058374734023772,81654000,55.69,-0.1223628691983121,0.0149726717584432,0.0694814543568604,0.1349674736455442,-0.5106,,-0.5106
2020-03-13,57.63,60.26,54.9,60.21,60.01,4.4858984815618275,63483600,58.46,0.1133505917159762,0.0128483566423619,0.0997089875473613,0.127510494097532,0.2263,,0.2263
2020-03-16,53.1,56.53,48.5,49.1,48.94,-7.53731542700785,72697200,51.38,-0.1845208437136688,0.0340479417648042,0.1246569471240366,0.1119070126191294,0.3172,,0.3172
2020-03-17,50.23,55.22,47.75,54.32,54.14,8.14294941729234,83363200,52.43,0.1063136456211812,0.0113025912452661,0.1343511359140929,0.0686986577800256,0.0772,,0.0772
2020-03-18,50.03,52.49,45.17,50.71,50.54,1.3593202854844455,87426800,49.45,-0.0664580265095728,0.004416669287547,0.1349674736455442,0.0919367430074518,-0.5059,,-0.5059
2020-03-19,50.49,54.18,48.35,53.24,53.06,5.451570392094663,76551200,51.92,0.0498915401301518,0.0024891657765585,0.127510494097532,0.0803470943147457,0.2596,,0.2596
2020-03-20,54.75,57.58,51.28,51.44,51.27,-6.050228310502283,80463600,53.43,-0.033809166040571,0.0011430597083589,0.1119070126191294,0.0802887747533349,0.36345,,0.36345
2020-03-23,51.43,54.12,49.63,53.17,52.99,3.393124169243142,64387600,52.31,0.0336314152410577,0.0011310720911164,0.0686986577800256,0.0767628332887416,0.50415,,0.50415
2020-03-24,57.25,63.17,57.01,62.29,62.09,8.812223580786025,110164400,60.82,0.1715252962196727,0.0294209272432464,0.0919367430074518,0.0765608431392245,0.0,,0.0
2020-03-25,63.45,65.46,60.92,61.4,61.2,-3.223013345578992,79343200,62.59,-0.0142880077058917,0.0002041471642036,0.0803470943147457,0.0343430487388359,0.3792999999999999,,0.3792999999999999
2020-03-26,63.49,65.56,62.5,64.31,64.09,1.2995148255569788,69610800,64.12,0.0473941368078176,0.0022462042037581,0.0802887747533349,0.0530678905758666,-0.064,,-0.064
2020-03-27,62.5,65.78,62.17,63.18,62.97,1.0919983999999998,63882800,63.71,-0.0175711397916342,0.0003087449535771,0.0767628332887416,0.0539092879530874,0.4939,,0.4939
2020-03-30,63.84,66.49,63.4,66.4,66.18,4.00610745614034,60225200,65.43,0.0509654954099398,0.0025974817223806,0.0765608431392244,0.0574446811487308,0.0,,0.0
2020-03-31,66.8,68.85,64.44,65.9,65.68,-1.347306825719758,94996000,66.4,-0.0075301204819276,5.670271447234696e-05,0.0343430487388358,0.0720284333097581,0.4019,,0.4019
2020-04-01,63.91,65.38,60.32,60.77,60.56,-4.920784038201729,65691200,62.16,-0.077845220030349,0.0060598782815734,0.0530678905758666,0.0741438423152186,0.5420499999999999,,0.5420499999999999
2020-04-02,61.06,64.0,60.58,63.87,63.65,4.5979347429096835,67576400,62.81,0.0510120125061706,0.0026022254199297,0.0539092879530874,0.0608258885066193,0.4542499999999999,0.5423,0.4894699999999999
2020-04-03,63.49,63.91,59.6,60.98,60.77,-3.957317563165301,66321200,61.49,-0.0452481603256614,0.0020473960128567,0.0574446811487308,0.0596623216643755,0.0,,0.0
2020-04-06,63.81,67.47,63.23,67.1,66.88,5.155926889893012,72788400,65.93,0.1003607740242702,0.0100722849627506,0.0720284333097581,0.0520386927619823,-0.3243,,-0.3243
2020-04-07,69.32,69.56,64.32,64.76,64.54,-6.588528233185503,78452000,66.21,-0.0348733233979133,0.0012161486848154,0.0741438423152185,0.0356966526791481,-0.4215,,-0.4215
2020-04-08,65.85,66.99,65.15,66.74,66.51,1.3439155484770426,54244400,66.29,0.0305744286596663,0.000934795687865,0.0608258885066193,0.0288174158071538,0.6367499999999999,,0.6367499999999999
2020-04-09,68.0,68.23,65.11,65.74,65.52,-3.32720147058823,52556400,66.36,-0.0149835181300569,0.0002245058155537,0.0596623216643755,0.032140636534469,-0.6597,,-0.6597
2020-04-13,65.14,67.55,64.25,67.46,67.24,3.569380321752315,39840800,66.42,0.0261636750836629,0.0006845378938834,0.0520386927619823,0.0303546035990896,-0.36755,,-0.36755
2020-04-14,68.75,71.33,68.47,70.99,70.75,3.254549818181824,53094800,70.26,0.0523273050696708,0.0027381468558544,0.0356966526791481,0.034858841204907,0.5423,,0.5423
2020-04-15,69.3,71.04,68.85,70.21,69.98,1.313125484280271,36614800,70.03,-0.010987463022961,0.0001207243436809,0.0288174158071538,0.0393859287867558,0.0,,0.0
2020-04-16,71.77,74.75,71.64,73.68,73.43,2.654320857781282,74562000,73.35,0.0494231590941462,0.0024426486548452,0.032140636534469,0.0506409435430895,0.3389,0.5267,0.41401999999999994
2020-04-17,74.5,74.71,71.74,73.08,72.84,-1.906037583892627,53912000,73.18,-0.0081433224755701,6.631370094112592e-05,0.0303546035990896,0.0440689886886215,0.6705,,0.6705
2020-04-20,71.81,73.38,71.32,71.76,71.52,-0.0661481706210281,44938800,72.15,-0.018062397372742,0.0003262501988508,0.0348588412049069,0.0455628487937764,-0.2732,,-0.2732
2020-04-21,70.58,71.19,66.78,67.38,67.15,-4.534018696241979,73516000,68.45,-0.0610367892976589,0.0037254896477668,0.0393859287867558,0.0456907883478127,0.0,,0.0
2020-04-22,69.31,71.97,68.85,71.54,71.3,3.2175376452387883,48335600,70.78,0.0617393885425943,0.0038117520976134,0.0506409435430895,0.0316221563411178,0.2553,,0.2553
2020-04-23,71.96,73.29,70.75,71.0,70.77,-1.3305961830266138,42416000,71.68,-0.0075482247693599,5.697569716877834e-05,0.0440689886886215,0.020637011054334,0.7783,,0.7783
2020-04-24,70.9,72.42,70.15,72.4,72.16,2.1121254693335487,35232800,71.66,0.0197183098591549,0.0003888117437016,0.0455628487937764,0.0237894265636363,0.3182,,0.3182
2020-04-27,73.75,75.88,73.5,74.27,74.02,0.7084972564086317,47938800,74.55,0.0258287292817678,0.0006671232563108,0.0456907883478127,0.0274566489346754,0.25,0.2732,0.25928
2020-04-28,75.75,76.05,72.79,72.84,72.6,-3.8415894389438954,44290400,73.89,-0.0192540729769757,0.0003707193262027,0.0316221563411178,0.0286836241999639,0.0,,0.0
2020-04-29,74.19,75.14,73.44,74.61,74.37,0.5694659393927621,37916000,74.4,0.024299835255354,0.0005904819934373,0.0206370110543339,0.0275548875587639,0.6908,,0.6908
2020-04-30,74.07,74.61,72.93,73.07,72.83,-1.353406423344532,37591600,73.54,-0.0206406647902426,0.0004260370429831,0.0237894265636362,0.0257771396365628,0.3818,,0.3818
2020-05-01,71.09,72.22,70.21,70.69,70.46,-0.5521392494562651,34209600,71.04,-0.0325715067743259,0.0010609030535499,0.0274566489346754,0.0245811487641463,-0.125,,-0.125
2020-05-04,70.22,72.96,70.22,72.82,72.58,3.706210428564369,31755600,72.0,0.0301315603338518,0.0009079109281525,0.0286836241999639,0.0088685558785639,0.0,,0.0
2020-05-05,73.87,75.07,72.82,73.43,73.19,-0.5855105425254864,36889600,73.77,0.0083768195550675,7.017110585816173e-05,0.0275548875587638,0.009489050205446,0.0,,0.0
2020-05-06,74.23,75.5,73.85,74.45,74.2,0.2896359489343781,32346400,74.6,0.0138907803350127,0.0001929537783155,0.0257771396365628,0.0259843094030906,0.4144,,0.4144
2020-05-07,75.85,76.85,75.33,76.22,75.96,0.4911305888175903,37373200,76.13,0.0237743451981193,0.0005652194895993,0.0245811487641462,0.0268359426898534,,,0.0
2020-05-08,76.94,78.19,76.6,78.13,77.86,1.543460601137287,33921600,77.64,0.0250590396221463,0.0006279554667843,0.0088685558785638,0.0282262835186147,0.148,,0.148
2020-05-11,78.07,81.13,77.79,80.65,80.39,3.304517578143497,46906000,79.86,0.0322539357481121,0.0010403163712433,0.0094890502054459,0.0351224425086761,0.0,,0.0
2020-05-12,81.24,81.72,77.93,78.03,77.76,-3.951497458589305,49306000,79.23,-0.0324860508369498,0.0010553434989808,0.0259843094030905,0.0349439871691336,0.148,,0.148
2020-05-13,79.18,80.79,75.95,77.8,77.54,-1.7366592332178374,62585200,78.18,-0.0029475842624632,8.68825298432085e-06,0.0268359426898534,0.0237248214218495,0.0,,0.0
2020-05-14,78.42,80.36,76.88,80.31,80.04,2.4069843182841595,60231200,79.18,0.0322622107969152,0.0010408502455045,0.0282262835186147,0.0189141222313415,0.0,0.0,0.0
2020-05-15,78.9,85.0,78.74,84.91,84.62,7.617481005323122,98766000,82.88,0.0572780475656828,0.0032807747329366,0.0351224425086761,0.0292104757158695,0.3645,,0.3645
2020-05-18,87.61,89.17,86.81,87.5,87.21,-0.1170035916784222,77446000,87.82,0.0305028854080791,0.0009304260182184,0.0349439871691336,0.0213919804360478,0.296,,0.296
2020-05-19,87.9,90.88,87.63,88.06,87.76,0.1734922293901728,71732000,88.85,0.0063999999999999,4.0959999999999506e-05,0.0237248214218495,0.0266552186579889,0.0,,0.0
2020-05-20,89.91,90.43,88.89,89.7,89.4,-0.2335746754054248,58753600,89.67,0.0186236656824891,0.0003468409234531,0.0189141222313415,0.0278511189669571,0.20095,,0.20095
2020-05-21,90.51,90.53,87.38,87.75,87.46,-3.0519770541012723,76106800,88.55,-0.0217391304347825,0.0004725897920604,0.0292104757158694,0.0244187795382799,0.0,,0.0
2020-05-22,88.25,90.93,87.13,90.26,89.96,2.2775501594277623,103876400,89.44,0.0286039886039886,0.0008181881640571,0.0213919804360478,0.0337105942339314,0.0,0.0,0.0
2020-05-26,91.57,91.82,86.72,87.18,86.89,-4.794276510583229,77078000,88.57,-0.0341236428096609,0.0011644229986013,0.0266552186579889,0.0305004824849763,0.14925,0.0,0.08954999999999999
2020-05-27,86.25,86.33,79.97,85.25,84.97,-1.1565194202898472,117589200,83.85,-0.0221381050699702,0.000490095696089,0.0278511189669571,0.0256351021557649,0.10115,,0.10115
2020-05-28,84.12,87.61,83.79,84.87,84.59,0.8885910639505782,73489600,85.42,-0.004457478005865,1.986911017277062e-05,0.0244187795382799,0.0225879476908609,0.0,,0.0
2020-05-29,85.54,88.75,84.85,88.75,88.46,3.7524099305023024,74525600,87.45,0.0457169789089195,0.0020900421605585,0.0337105942339314,0.0221884442311611,0.4559,,0.4559
2020-06-01,88.33,88.41,86.89,88.06,87.77,-0.3056598750967083,38987600,87.79,-0.0077746478873239,6.044514977187091e-05,0.0305004824849762,0.0100385532028451,0.29295,,0.29295
2020-06-02,87.96,88.37,86.58,88.25,87.96,0.3296859382194543,39132000,87.74,0.0021576198046786,4.655323221541564e-06,0.0256351021557649,0.0113400698780822,0.0,,0.0
2020-06-03,88.22,88.66,87.0,87.7,87.4,-0.5979245386188625,36544000,87.79,-0.0062322946175636,3.884149620011339e-05,0.0225879476908609,0.0168100771578333,0.5574,0.3182,0.46172
2020-06-04,87.28,89.43,86.78,87.67,87.41,0.4411113707735034,42428000,87.96,-0.0003420752565564,1.1701548114819226e-07,0.0221884442311611,0.0198714224501943,0.4667,,0.4667
2020-06-05,87.95,89.97,87.08,89.2,88.94,1.4270248450736291,48174800,88.75,0.0174518079160488,0.0003045655995386,0.010038553202845,0.0393280107086508,0.0,,0.0
2020-06-08,88.77,88.9,86.86,88.05,87.8,-0.8138736749992727,38773600,87.94,-0.0128923766816143,0.0001662133765006,0.0113400698780821,0.0391331458459604,0.6486,,0.6486
2020-06-09,88.0,91.1,87.51,90.46,90.2,2.795453409090905,46848800,89.69,0.0273708120386144,0.0007491613516531,0.0168100771578332,0.0396933417020735,0.6597,,0.6597
2020-06-10,91.68,95.0,91.54,93.67,93.4,2.170658060498113,63218000,93.4,0.0354852973690029,0.0012592063293665,0.0198714224501942,0.0389733382055231,0.48845,,0.48845
2020-06-11,91.5,92.61,87.86,87.96,87.71,-3.866118032786885,58365200,89.48,-0.0609586847443152,0.0037159612457568,0.0393280107086508,0.0358458226964968,0.4404,,0.4404
2020-06-12,91.63,91.87,87.03,89.32,89.07,-2.510235197817194,57090800,89.41,0.0154615734424738,0.000239060253317,0.0391331458459604,0.0158186558978262,0.5106,,0.5106
2020-06-15,88.15,91.82,87.44,91.74,91.47,4.066824154360876,40000400,90.33,0.0270935960591132,0.0007340629474143,0.0396933417020735,0.0155385297149295,0.125,,0.125
2020-06-16,92.25,92.67,88.39,90.68,90.42,-1.696479132791335,53571600,90.58,-0.0115543928493567,0.0001335039941172,0.0389733382055231,0.0160640175173034,0.4404,,0.4404
2020-06-17,91.14,92.99,90.7,92.36,92.09,1.34138421642192,40830400,92.02,0.0185266872518745,0.0003432381405287,0.0358458226964967,0.0150687802626186,0.5994,,0.5994
2020-06-18,92.27,92.82,91.14,92.18,91.91,-0.0975365806070165,25440800,92.05,-0.0019488956258119,3.79819416030879e-06,0.0158186558978262,0.0188983293445016,0.101,,0.101
2020-06-19,92.43,94.45,92.27,92.61,92.34,0.2028671830283846,52416000,93.11,0.0046647862876978,2.1760231109893818e-05,0.0155385297149294,0.022356579177804,0.34,,0.34
2020-06-22,93.0,95.31,92.73,95.27,94.99,2.43817419354838,39846800,94.44,0.0287226001511715,0.000824987759444,0.0160640175173033,0.0290960757946327,0.733,0.0,0.43979999999999997
2020-06-23,95.51,96.43,94.07,94.5,94.23,-1.0574829639308354,37510800,95.0,-0.0080822924320351,6.532345095693309e-05,0.0150687802626185,0.0243863471809786,0.4439499999999999,0.0,0.26636999999999994
2020-06-24,94.76,95.57,91.45,92.36,92.09,-2.540555679954275,44937200,93.12,-0.0226455026455026,0.0005128187900674,0.0188983293445015,0.0299131271975355,0.4588,,0.4588
2020-06-25,93.56,95.05,91.82,94.9,94.63,1.4349453084484347,37607200,93.92,0.0275010827197921,0.0007563095507608,0.022356579177804,0.026790654420043,0.148,0.0,0.08879999999999999
2020-06-26,95.0,95.0,91.25,91.55,91.29,-3.63157578947368,59208400,92.6,-0.035300316122234,0.0012461123183296,0.0290960757946327,0.0243195859557828,0.4215,,0.4215
2020-06-29,91.7,92.04,89.0,92.0,91.73,0.3298868490441538,34224800,91.01,0.0049153468050247,2.4160634213666534e-05,0.0243863471809785,0.0127837234563703,0.1026,,0.1026
2020-06-30,93.14,95.26,92.67,94.98,94.7,1.972838758566017,36789200,94.3,0.0323913043478261,0.0010491965973534,0.0299131271975355,0.0130941032901716,0.5420499999999999,,0.5420499999999999
2020-07-01,95.21,95.76,94.13,95.3,95.02,0.0971625165190512,32664800,95.06,0.0033691303432301,1.1351039269674206e-05,0.026790654420043,0.0139608641509199,0.0,,0.0
2020-07-02,96.39,97.38,95.78,96.12,95.84,-0.2775194551044761,36405600,96.43,0.0086044071353621,7.403582215107102e-05,0.0243195859557827,0.0133755441460925,0.4491,,0.4491
2020-07-06,97.42,99.09,97.13,98.39,98.11,1.0008458130978752,31589200,98.2,0.0236163129421556,0.0005577302369818,0.0127837234563703,0.0164142968091305,0.4404,,0.4404
2020-07-07,99.46,100.7,98.51,98.72,98.43,-0.7490290159803108,35780000,99.31,0.0033539993901818,1.1249311909340444e-05,0.0130941032901715,0.03003438984637,0.0258,,0.0258
2020-07-08,99.94,102.25,99.65,102.16,101.86,2.2238939337085686,36548000,101.36,0.0348460291734198,0.0012142457491548,0.0139608641509198,0.0324214460505172,0.05135,,0.05135
2020-07-09,103.8,105.7,102.33,105.09,104.79,1.240334312571167,49454800,104.37,0.028680501174628,0.0008225711476278,0.0133755441460924,0.03059283354281,0.4767,,0.4767
2020-07-10,105.89,106.55,103.79,104.79,104.49,-1.0341107600267478,49767600,105.04,-0.0028546959748786,8.149289108988312e-06,0.0164142968091304,0.026280524155129,0.4939,,0.4939
2020-07-13,105.95,107.92,100.25,100.52,100.23,-5.1226976438706275,45707600,102.9,-0.040748162992652,0.0016604127872757,0.03003438984637,0.026969738497051,0.4019,0.0,0.24113999999999997
2020-07-14,100.75,104.03,97.86,103.77,103.47,2.997515632754346,54267600,101.88,0.0323318742538798,0.0010453500927686,0.0324214460505172,0.0216905991514556,0.4404,,0.4404
2020-07-15,104.14,104.33,100.56,102.27,101.98,-1.795619429231686,40398400,102.39,-0.0144550448106388,0.0002089483204775,0.03059283354281,0.0197015905640671,0.2787,0.0,0.16722
2020-07-16,100.15,102.07,98.96,101.35,101.05,1.1957084134656333,34496400,100.79,-0.008995795443434,8.092433566010964e-05,0.0262805241551289,0.0185056580522272,,,0.0
2020-07-17,102.25,102.49,100.88,102.01,101.72,-0.2347054002651821,26628400,101.79,0.0065120868278245,4.240727485312613e-05,0.026969738497051,0.0237447412517823,0.24695,0.0,0.14817
2020-07-20,102.74,105.31,101.57,105.11,104.8,2.3018692361972892,28485200,104.0,0.0303891775316145,0.0009235021110479,0.0216905991514555,0.0237383585608101,0.0,0.0,0.0
2020-07-21,105.13,105.6,102.87,103.29,102.99,-1.7549634287538334,27703600,103.92,-0.0173151936066976,0.0002998159296374,0.019701590564067,0.0212732287664236,0.4019,,0.4019
2020-07-22,103.68,106.03,102.92,104.39,104.09,0.6872379834896097,36729200,104.44,0.0106496272630456,0.0001134145608418,0.0185056580522272,0.0217509251989328,0.0,,0.0
2020-07-23,104.5,105.47,100.31,101.3,101.0,-3.06459234449761,41166000,102.36,-0.0296005364498515,0.0008761917581189,0.0237447412517823,0.0244733636102606,0.0,,0.0
2020-07-24,98.75,103.65,97.77,101.95,101.65,3.2354430379746764,47329200,101.12,0.0064165844027641,4.117255539779627e-05,0.02373835856081,0.0178412760046148,-0.1779,,-0.1779
2020-07-27,102.32,104.42,102.18,104.21,103.91,1.8495384329050115,29213200,103.6,0.0221677292790583,0.0004914082213896,0.0212732287664236,0.0183322319807762,0.0,,0.0
2020-07-28,103.74,103.82,102.09,102.15,101.86,-1.530232064968555,27163600,102.69,-0.0197677766049322,0.0003907649919025,0.0217509251989327,0.0220473928168792,0.63335,,0.63335
2020-07-29,103.91,105.16,103.47,104.65,104.35,0.7193879102144968,28450800,104.43,0.0244738130200685,0.0005989675237412,0.0244733636102606,0.013621982689436,0.0,,0.0
2020-07-30,103.75,106.23,102.95,106.14,105.83,2.3036134939759068,30888000,105.11,0.0142379359770663,0.000202718820887,0.0178412760046147,0.0144361935836285,0.1591,0.0,0.09545999999999999
2020-07-31,105.63,107.67,104.33,106.15,105.84,0.4875383996402652,38608000,106.05,9.421518748831126e-05,8.876501553457643e-09,0.0183322319807762,0.0152756481053746,0.0701,,0.0701
2020-08-03,107.32,110.99,107.15,110.1,109.78,2.587937645132203,41272000,109.41,0.0372114931700422,0.0013846952239441,0.0220473928168792,0.018511295250691,0.64425,,0.64425
2020-08-04,110.5,112.28,109.06,112.28,111.95,1.6085936651583703,31033600,111.2,0.0198001816530426,0.0003920471934934,0.0136219826894359,0.0117415333906126,0.2732,0.3818,0.31664
2020-08-05,112.44,113.72,111.66,112.87,112.54,0.3802009893240662,24992400,112.75,0.0052547203420021,2.761208587265108e-05,0.0144361935836285,0.013860652220135,0.2294,,0.2294
2020-08-06,113.5,113.58,111.79,113.36,113.03,-0.1255490231159075,24431600,112.91,0.0043412775759723,1.884669099164043e-05,0.0152756481053745,0.03113739240374,0.3818,,0.3818
2020-08-07,113.13,115.05,110.38,112.0,111.67,-0.9988923756906104,34251600,112.47,-0.0119971771347917,0.0001439322592035,0.018511295250691,0.0311494127714006,-0.1591,,-0.1591
2020-08-10,113.34,114.08,108.57,111.65,111.33,-1.4932589407614905,42779600,111.43,-0.0031249999999999,9.765624999999583e-06,0.0117415333906126,0.030187189275637,0.0,,0.0
2020-08-11,110.74,111.37,107.96,108.5,108.19,-2.020546733837771,35451200,109.27,-0.0282131661442006,0.0007959827438802,0.013860652220135,0.039294734656076,0.20095,0.4019,0.28132999999999997
2020-08-12,109.91,114.67,109.58,114.4,114.07,4.089798202217338,46441200,112.88,0.0543778801843317,0.0029569538533415,0.03113739240374,0.0331849451451007,0.1366,,0.1366
2020-08-13,115.46,117.22,113.56,114.43,114.1,-0.8920829801843229,37446000,115.07,0.0002622377622378,6.876864394353217e-08,0.0311494127714006,0.0314600594609852,0.34895,,0.34895
2020-08-14,115.3,117.05,114.4,115.64,115.31,0.2948794372537868,36643600,115.7,0.0105741501354539,0.0001118126510871,0.0301871892756369,0.0314694241049416,0.5609,,0.5609
2020-08-17,118.51,124.1,118.17,123.37,123.01,4.098728929827545,62130000,121.88,0.0668453822206849,0.0044683051242294,0.039294734656076,0.0345418796556124,0.39135,0.0,0.23480999999999996
2020-08-18,124.5,124.96,120.86,122.61,122.25,-1.520081927710838,50344800,122.81,-0.0061603307124908,3.794967448725853e-05,0.0331849451451007,0.0220143706336861,0.0,,0.0
2020-08-19,122.96,123.15,120.98,121.39,121.03,-1.2849136350966084,62262400,121.84,-0.0099502487562188,9.900745031063495e-05,0.0314600594609852,0.02111814731336,0.296,0.0,0.17759999999999998
2020-08-20,119.75,123.75,118.79,121.41,121.06,1.386224634655533,92138800,121.32,0.000164758217316,2.7145270173178125e-08,0.0314694241049416,0.0191822175274899,0.10115,,0.10115
2020-08-21,122.02,128.09,121.95,126.83,126.47,3.94820162766486,99986800,125.62,0.0446421217362655,0.0019929190331155,0.0345418796556123,0.0212906806713371,0.0,,0.0
2020-08-24,128.84,129.13,125.07,127.2,126.84,-1.2690366361829342,49056400,127.13,0.0029172908617836,8.510585972246133e-06,0.0220143706336861,0.0198080906493528,0.3389,,0.3389
2020-08-25,126.31,127.61,125.74,127.5,127.13,0.9441220605873294,28907600,126.95,0.0023584905660376,5.562477750088604e-06,0.02111814731336,0.0200310453166456,0.20095,,0.20095
2020-08-26,127.99,128.68,126.78,127.73,127.36,-0.2050877981131788,32124400,127.73,0.0018039215686274,3.254133025759172e-06,0.0191822175274898,0.021723167369679,0.5095000000000001,,0.5095000000000001
2020-08-27,127.82,128.5,125.67,126.28,125.92,-1.1989993162148609,31760400,126.82,-0.0113520707742895,0.0001288695108644,0.0212906806713371,0.0216515075484611,0.6597,,0.6597
2020-08-28,126.75,131.48,126.43,131.48,131.1,3.729777514792907,53716000,129.79,0.0411783338612605,0.0016956551795894,0.0198080906493528,0.0567565168467911,0.0485,,0.0485
2020-08-31,131.83,135.75,130.38,133.74,133.36,1.4545493273751633,50084000,133.29,0.0171889260724065,0.0002954591795226,0.0200310453166455,0.0550880179374394,0.2202,,0.2202
2020-09-01,134.8,139.94,134.37,138.21,137.85,2.529676501565053,51131600,137.5,0.0334230596680125,0.0011171009175715,0.021723167369679,0.0568186763787923,0.1591,0.4215,0.26405999999999996
2020-09-02,147.04,147.27,139.0,143.46,143.09,-2.429659001425115,87401200,143.24,0.0379856739743869,0.0014429114272884,0.0216515075484611,0.0662562237051149,0.0,,0.0
2020-09-03,138.29,138.85,128.79,130.15,129.82,-5.880868948493441,94512800,132.6,-0.0927784748361912,0.0086078453929297,0.0567565168467911,0.0593550070327061,0.08895,,0.08895
2020-09-04,127.84,131.75,117.05,126.22,125.9,-1.2613700790242297,146368400,125.01,-0.0301959277756435,0.0009117940542318,0.0550880179374393,0.0473299191661371,0.2899,,0.2899
2020-09-08,117.35,125.5,117.04,119.13,118.82,1.5211521452030212,79572800,120.56,-0.0561717635873871,0.0031552670245173,0.0568186763787923,0.0549836427121733,0.1908,,0.1908
