date,open,high,low,close,adjClose,changePercent,volume,vwap,return,return_squared,realized_vol,implied_vol
2018-01-26,59.53,60.83,59.4,60.83,60.19,2.1879741674445627,51635600,60.36,0.029446606870874747,0.0008671026562078478,0.016907331003266243,0.021848828593697325
2018-01-29,60.69,62.03,60.15,61.71,61.06,1.693171266488075,45511600,61.3,0.014466546112115841,0.00020928095641397395,0.01685177565191638,0.020220215483911008
2018-01-30,60.28,61.61,59.6,60.68,60.04,0.6677450126498217,57083200,60.63,-0.016690973910225226,0.0002785886100718192,0.019212239213963603,0.035607994426264965
2018-01-31,61.44,62.32,61.11,61.45,60.8,0.012206534366171527,47857600,61.63,0.012689518787079912,0.00016102388704765405,0.017058759196499112,0.0522014371138132
2018-02-01,59.63,61.72,59.51,60.13,59.49,0.8301173766540773,51922400,60.45,-0.021480878763222133,0.00046142815244024765,0.021848828593697266,0.05239225080564191
2018-02-02,59.25,59.49,57.79,58.38,57.76,-1.4683527426160337,71846400,58.56,-0.029103608847497076,0.0008470200479481101,0.020220215483910953,0.05491904327503022
2018-02-05,56.75,58.31,51.25,53.42,52.86,-5.859032599118944,116520400,54.33,-0.08496060294621444,0.007218304052984301,0.03560799442626494,0.06603225356639475
2018-02-06,51.1,56.42,51.0,56.4,55.8,10.362039544502535,111480000,54.61,0.05578435043055019,0.003111893752958425,0.05220143711381318,0.048840673874998644
2018-02-07,57.4,58.74,56.67,57.2,56.6,-0.3397491070650802,80293200,57.54,0.014184397163120588,0.00020119712288114338,0.05239225080564189,0.04354009010504143
2018-02-08,58.47,58.81,54.38,54.38,53.8,-6.995040071916543,114400000,55.85,-0.04930069930069936,0.002430558951537978,0.05491904327503021,0.04575414610591581
2018-02-09,59.56,59.72,54.38,58.02,57.41,-2.589716684155294,167460400,57.37,0.06693637366678917,0.004480478119660027,0.06603225356639474,0.03065145683327629
2018-02-12,58.84,58.87,56.26,57.01,56.4,-3.114377974167238,109317200,57.38,-0.017407790417097613,0.0003030311672055955,0.04884067387499863,0.023379300487914277
2018-02-13,56.64,58.63,56.31,58.16,57.54,2.6792055557769348,62552400,57.7,0.020171899666725057,0.0004069055361644225,0.04354009010504142,0.017697213849794457
2018-02-14,57.75,60.65,57.64,60.36,59.72,4.510822510822505,74498800,59.55,0.03782668500687758,0.0014308580986095371,0.04575414610591579,0.027696930408933586
2018-02-15,61.2,62.09,60.38,61.63,60.97,0.6985612385656631,69890000,61.37,0.021040424121935075,0.0004426994472309074,0.030651456833276258,0.02206694305243573
2018-02-16,61.35,62.5,60.87,60.96,60.32,-0.6356952122475962,63765600,61.44,-0.01087132889826381,0.00011818579201422583,0.023379300487914235,0.02090952172772775
2018-02-20,61.19,62.97,61.15,62.27,61.61,1.7691521961184933,68624000,62.13,0.021489501312335957,0.0004617986666528888,0.0176972138497944,0.020059867686118893
2018-02-21,62.92,62.99,60.34,60.38,59.74,-4.0446612254017,89229200,61.24,-0.03035169423478401,0.000921225342921821,0.027696930408933552,0.016991527042875758
2018-02-22,60.68,61.41,59.88,60.54,59.93,-0.2389502779046733,53436400,60.61,0.0026498840675719393,7.021885571571606e-06,0.022066943052435693,0.011505609949889728
2018-02-23,61.14,61.48,60.63,61.48,60.87,0.5560714541907351,41530000,61.2,0.015526924347538884,0.0002410853796941958,0.020909521727727712,0.021383090130119093
2018-02-26,61.95,61.99,61.01,61.65,61.03,-0.4923341324885486,46931200,61.55,0.0027651268705271015,7.645926610111002e-06,0.02005986768611885,0.02226232558316086
2018-02-27,61.38,62.23,61.28,61.51,60.9,0.22810427698574842,45543600,61.68,-0.002270884022708808,5.156914244594137e-06,0.016991527042875713,0.021691703129087584
2018-02-28,61.63,62.03,60.38,60.5,59.9,-1.8255578093306288,52311600,60.97,-0.0164200942936108,0.0002696194966110699,0.011505609949889658,0.027358022481863507
2018-03-01,60.48,61.02,57.03,58.05,57.47,-4.009753974457377,104012000,58.7,-0.04049586776859504,0.0016399153063315346,0.021383090130119062,0.02630171471413192
2018-03-02,56.97,59.2,55.46,59.13,58.55,3.8093531115597288,91342800,57.93,0.018604651162790864,0.0003461330448891354,0.022262325583160825,0.01449136308014725
2018-03-05,58.63,59.31,57.38,58.91,58.33,0.48611829749039626,62077600,58.53,-0.0037206155927618223,1.3842980389102406e-05,0.02169170312908755,0.014246739948424132
2018-03-06,59.78,60.74,59.34,60.54,59.94,1.2797975314162198,63680800,60.21,0.027669326090646873,0.0007655916063105517,0.02735802248186348,0.013293665015843807
2018-03-07,59.5,60.99,59.49,60.46,59.86,1.6134436974789974,58120800,60.31,-0.0013214403700032573,1.7462046514743456e-06,0.026301714714131886,0.012198919129226143
2018-03-08,60.74,60.74,59.85,60.29,59.69,-0.7285466265247439,41191200,60.29,-0.0028117763810784346,7.906086417190539e-06,0.014491363080147188,0.011770233721161866
2018-03-09,60.78,61.46,60.61,61.33,60.72,0.9173146551274528,50552400,61.14,0.01724995853375355,0.000297561069416217,0.01424673994842407,0.011049145610188542
2018-03-12,61.75,63.25,61.67,62.44,61.82,1.117407287449393,60506000,62.45,0.01809880971791955,0.00032756691320545917,0.013293665015843737,0.009356054742610823
2018-03-13,62.87,63.63,61.51,61.93,61.31,-1.5030402560254488,61977200,62.35,-0.008167841127482367,6.671362868379243e-05,0.01219891912922607,0.018025609607747087
2018-03-14,62.36,62.64,61.56,62.19,61.57,-0.28462297509918566,50549600,62.13,0.004198288390117932,1.762562540659902e-05,0.01177023372116179,0.026144658116354965
2018-03-15,62.32,63.15,61.91,62.33,61.71,0.020058566972075344,40195200,62.47,0.002251165782280129,5.067747379308905e-06,0.011049145610188462,0.026219385641881674
2018-03-16,62.5,62.81,62.12,62.62,62.0,0.19199839999999993,39945600,62.52,0.0046526552222043716,2.164720061670561e-05,0.009356054742610727,0.028770092154318836
2018-03-19,62.04,62.34,59.25,60.25,59.65,-2.893058357419884,71377200,60.61,-0.03784733312040878,0.001432420624327191,0.01802560960774704,0.030903124954562575
2018-03-20,60.28,62.79,60.28,62.4,61.77,3.5086281272168014,55469600,61.82,0.03568464730290444,0.0012733940531326848,0.026144658116354934,0.03793423118976686
2018-03-21,62.33,63.0,61.83,62.14,61.52,-0.30483393855818786,43868800,62.32,-0.004166666666666652,1.736111111111099e-05,0.026219385641881643,0.046669563278448144
2018-03-22,61.5,61.97,60.08,60.46,59.86,-1.6869886178861777,55119600,60.84,-0.027035725780495623,0.0007309304684781557,0.028770092154318805,0.04595064911132481
2018-03-23,60.6,60.63,58.13,58.24,57.66,-3.890260854464054,73562000,59.0,-0.036718491564670885,0.001348247622784807,0.030903124954562548,0.05480481798148962
2018-03-26,59.5,61.13,58.97,61.12,60.51,2.722687394957983,61142400,60.41,0.049450549450549275,0.002445356840961219,0.03793423118976683,0.05612003889958859
2018-03-27,61.94,62.5,54.96,56.38,55.82,-8.972753178607467,140900000,57.95,-0.07755235602094235,0.006014367924398993,0.04666956327844813,0.04951430599915191
2018-03-28,56.03,57.35,54.25,55.34,54.79,-1.2403497748565653,94590400,55.65,-0.018446257538134114,0.00034026441716316963,0.04595064911132479,0.035178047868285815
2018-03-29,56.03,58.88,55.17,57.9,57.32,3.3376449065191194,91662800,57.32,0.046259486808818195,0.0021399401198152245,0.0548048179814896,0.03561013750982585
2018-04-02,57.19,58.66,54.38,55.26,54.71,-3.361895543203714,92209200,56.1,-0.0455958549222798,0.002078981986093587,0.05612003889958857,0.02659026293230498
2018-04-03,56.95,57.59,55.34,56.34,55.78,-1.0755030539858985,66743200,56.42,0.019543973941368087,0.0003819669174208748,0.04951430599915189,0.021250621178075746
2018-04-04,53.75,56.67,53.5,56.56,56.0,5.223016701046772,78916800,55.58,0.003904863329783348,1.5247957624286695e-05,0.03517804786828579,0.034960470149409756
2018-04-05,57.15,57.28,54.62,55.35,54.79,-3.158356844851899,70124000,55.75,-0.021393210749646396,0.0004576694661787861,0.03561013750982582,0.03522936837494373
2018-04-06,54.31,55.4,53.27,53.56,53.03,-1.3718160727674091,66298800,54.08,-0.03233965672990058,0.0010458533974078037,0.026590262932304952,0.0358278808962448
2018-04-09,54.2,55.49,53.65,53.85,53.32,-0.6411438996098979,49952400,54.33,0.005414488424197117,2.931668489576458e-05,0.021250621178075704,0.030496676730479268
2018-04-10,56.18,57.25,55.6,56.98,56.41,1.4195461018155873,76167600,56.61,0.05812441968430826,0.0033784481636376013,0.03496047014940973,0.031078252897235325
2018-04-11,56.83,57.24,56.23,56.56,56.0,-0.4707192903210527,46024400,56.68,-0.0073710073710072654,5.4331749663443436e-05,0.035229368374943705,0.021874232383292714
2018-04-12,57.5,58.83,57.05,58.65,58.07,2.000003478260871,59392000,58.18,0.03695190947666194,0.0013654436139714182,0.03582788089624477,0.02144793180630349
2018-04-13,59.29,59.38,57.39,57.88,57.3,-2.3906902222034776,50303600,58.21,-0.013128729752770574,0.00017236354492128328,0.030496676730479233,0.02079566685611587
2018-04-16,57.94,58.21,56.92,57.87,57.3,-0.12080942105001696,35079200,57.67,-0.00017277125086390122,2.9849905125077086e-08,0.03107825289723529,0.020249217404289116
2018-04-17,58.4,59.6,57.84,59.38,58.79,1.6866369285398353,44722400,58.94,0.026092966994988753,0.0006808429266015725,0.021874232383292665,0.021821233632699565
2018-04-18,58.88,59.81,58.19,59.09,58.5,0.3694250530785504,39136400,59.03,-0.0048837992590097246,2.3851495202303936e-05,0.02144793180630344,0.012096285442297272
2018-04-19,57.94,58.28,56.7,57.26,56.69,-1.1693669902912567,47199600,57.41,-0.03096970722626513,0.0009591227656805787,0.020795666856115825,0.011099890060985993
2018-04-20,57.17,58.03,56.86,57.18,56.61,0.008747212230579232,38620000,57.36,-0.0013971358714635063,1.951988643330091e-06,0.020249217404289067,0.02511709067247652
2018-04-23,57.36,57.88,55.71,55.97,55.41,-2.41903334068023,42750800,56.52,-0.02116124519062612,0.00044779829801779714,0.021821233632699524,0.02537286806450371
2018-04-24,56.23,57.2,54.64,55.3,54.75,-1.6539231726836159,41459600,55.71,-0.011970698588529616,0.00014329762469742494,0.012096285442297194,0.023339150009280753
2018-04-25,55.0,55.4,52.58,54.17,53.63,-1.518180000000006,58849200,54.05,-0.020433996383363406,0.00041754820819530877,0.01109989006098591,0.02231403151348759
2018-04-26,55.8,56.39,55.13,56.31,55.74,0.9050197294806405,37582400,55.94,0.03950526121469444,0.001560665663641241,0.025117090672476482,0.0183488425432477
2018-04-27,57.38,57.58,56.15,56.58,56.02,-1.3812636165577288,40084800,56.77,0.004794885455513986,2.299092653149957e-05,0.025372868064503673,0.014270619147738079
2018-04-30,56.75,57.25,56.03,56.22,55.67,-0.9207506776377701,32784400,56.5,-0.006362672322375418,4.048359908192219e-05,0.02333915000928071,0.016459782155851182
2018-05-01,56.14,56.81,55.55,56.79,56.22,1.14440571244936,25378800,56.38,0.010138740661686185,0.00010279406220492882,0.022314031513487546,0.01729676304719235
2018-05-02,56.75,57.2,56.31,56.58,56.01,-0.3039665198237831,26824800,56.7,-0.003697834125726329,1.3673977221386205e-05,0.018348842543247645,0.017828443443282927
2018-05-03,56.9,58.51,56.44,58.25,57.67,2.368187965968787,44314400,57.73,0.02951572993990803,0.0008711783138855833,0.014270619147738011,0.012195135778025152
2018-05-04,57.96,59.8,57.78,59.76,59.17,3.118662813268343,40066000,59.12,0.025922746781115835,0.0006719888006778514,0.016459782155851123,0.012294389008464615
2018-05-07,60.82,62.75,60.72,62.17,61.55,2.215463100512571,68761600,61.88,0.04032797858099069,0.0016263458564288436,0.017296763047192295,0.022717801821616212
2018-05-08,62.17,62.63,61.68,62.6,61.98,0.6875982035852193,50661600,62.3,0.006916519221489503,4.783823814123376e-05,0.017828443443282875,0.016771640647404534
2018-05-09,62.8,63.97,62.53,63.95,63.31,1.8191918532162992,59676000,63.48,0.021565495207667817,0.00046507058355194363,0.012195135778025072,0.02564938284569307
2018-05-10,64.48,65.13,64.3,65.03,64.38,0.8568516971067758,99408000,64.82,0.01688819390148555,0.0002852110932541737,0.012294389008464536,0.022067699706214996
2018-05-11,63.2,64.95,62.63,63.63,63.0,0.6923016061397262,121445600,63.74,-0.02152852529601723,0.00046347740142125383,0.022717801821616167,0.019633469393043352
2018-05-14,64.02,64.62,63.6,63.84,63.2,-0.27727105003252056,52314000,64.02,0.0033003300330032292,1.0892178326743097e-05,0.016771640647404475,0.018460710233405363
2018-05-15,63.2,63.22,60.38,61.39,60.78,-2.8600799987366585,96352800,61.66,-0.03837719298245623,0.0014728089412126878,0.025649382845693035,0.01762455738698576
2018-05-16,61.0,62.13,60.63,61.5,60.89,0.8237688524590168,55382800,61.42,0.0017918227724385005,3.2106288478291944e-06,0.022067699706214954,0.006420455848641479
2018-05-17,61.52,62.88,61.36,61.93,61.31,0.662389466840042,51978400,62.05,0.006991869918699267,4.88862449600117e-05,0.019633469393043307,0.012026024904160833
2018-05-18,62.45,63.09,61.44,61.49,60.87,-1.5491741971766513,48371600,62.0,-0.007104795737122527,5.0478122466234426e-05,0.01846071023340531,0.011601219942596374
2018-05-21,62.47,62.51,60.12,61.06,60.45,-2.2570833639013443,64062400,61.23,-0.006993006993006978,4.89021468042445e-05,0.017624557386985706,0.011093169449455662
2018-05-22,61.2,61.45,60.06,60.67,60.07,-0.8497442601519741,51826400,60.73,-0.0063871601703242575,4.07958150413766e-05,0.006420455848641334,0.010293350759280106
2018-05-23,60.07,61.9,60.06,61.88,61.31,3.0214716164474824,44295600,61.28,0.019943959123125188,0.0003977615055048884,0.012026024904160755,0.010092664971622159
2018-05-24,61.85,62.35,61.31,61.92,61.34,0.12126763410000457,43737200,61.86,0.0006464124111182912,4.178490052477627e-07,0.011601219942596294,0.008678818097649832
2018-05-25,62.05,62.49,61.69,62.32,61.74,0.4351345759086968,29211200,62.17,0.006459948320413522,4.173093230241349e-05,0.011093169449455577,0.011357519658116953
2018-05-29,62.14,62.83,61.67,62.15,61.57,0.016090122452789114,35268400,62.22,-0.002727856225930747,7.441199589349139e-06,0.010293350759280014,0.014377878535916166
2018-05-30,62.49,63.33,62.24,63.25,62.66,1.2162464687536945,39099600,62.94,0.017699115044247815,0.00031325867334951933,0.010092664971622062,0.013495246531576586
2018-05-31,62.92,63.8,62.82,63.05,62.46,0.1946793833083688,49386800,63.22,-0.003162055335968472,9.998593947726688e-06,0.008678818097649723,0.014202471220639324
2018-06-01,63.5,64.47,63.41,64.4,63.8,1.4251952755905568,42196800,64.09,0.021411578112609186,0.0004584556772723648,0.011357519658116868,0.0155587424633334
2018-06-04,64.75,66.43,64.43,66.21,65.59,2.258690347490348,64202400,65.69,0.028105590062111663,0.0007899241927394699,0.014377878535916096,0.014160061244253399
2018-06-05,66.25,66.65,65.79,66.27,65.65,0.0339633164481799,39171200,66.24,0.0009062075215224841,8.212120720639234e-07,0.013495246531576513,0.00416483282148047
2018-06-06,65.36,66.32,65.19,66.29,65.67,1.422943087570446,37135600,65.93,0.00030179568432187054,9.108063507530613e-08,0.014202471220639255,0.0063031825517598505
2018-06-07,66.25,66.37,64.81,65.72,65.11,-0.7924558490566048,36944800,65.64,-0.0085985819882336,7.393561220837529e-05,0.015558742463333337,0.006236695704617063
2018-06-08,64.99,66.0,64.8,65.57,64.96,0.8924480963978384,36045600,65.46,-0.0022824102251979284,5.209396436088058e-06,0.01416006124425333,0.009382968782586237
2018-06-11,65.44,65.86,65.03,65.15,64.55,-0.43931392165552513,26537200,65.35,-0.00640536830867755,4.10287431698107e-05,0.00416483282148024,0.010069558939919628
2018-06-12,65.42,65.77,64.92,65.64,65.03,0.3400909421056934,31916000,65.44,0.0075211051419799,5.656702255671649e-05,0.006303182551759699,0.009117850787688191
2018-06-13,65.66,66.42,65.51,65.6,64.99,-0.09138896793244383,33820800,65.84,-0.0006093845216332827,3.713494952062248e-07,0.0062366957046169095,0.01288666578406758
2018-06-14,66.06,67.3,65.9,66.73,66.1,1.0180924986753417,43001600,66.64,0.01722560975609766,0.0002967216314693669,0.009382968782586135,0.013679020551030999
2018-06-15,66.15,66.87,65.84,66.32,65.7,0.24943309903453403,43226000,66.34,-0.006144163045107343,3.775073952486273e-05,0.010069558939919532,0.011949975500785182
2018-06-18,65.87,66.45,65.6,66.27,65.65,0.6110459718667378,35626800,66.11,-0.0007539203860071897,5.683959484372299e-07,0.009117850787688087,0.013968468231453637
2018-06-19,65.23,65.91,63.76,65.04,64.43,-0.2874444141908134,59493200,64.9,-0.018560434585785268,0.00034448973201321395,0.012886665784067506,0.01973065912111876
2018-06-20,65.46,66.11,65.07,65.58,64.96,0.18332812206369498,36978000,65.59,0.00830258302583009,6.893288490080194e-05,0.01367902055103093,0.024543469668430466
2018-06-21,65.9,66.08,64.2,64.28,63.68,-2.462072762911299,35951600,64.85,-0.019823116803903584,0.0003929559598212047,0.011949975500785104,0.021283114777565133
2018-06-22,64.49,64.62,62.58,62.74,62.15,-2.7137102827504487,43416000,63.31,-0.023957685127566908,0.0005739706766716406,0.013968468231453571,0.028722127930338053
2018-06-25,61.66,61.7,58.88,59.78,59.22,-3.052907457625221,66581600,60.12,-0.047178833280204,0.0022258423096812845,0.019730659121118713,0.028180355857878692
2018-06-26,60.92,61.41,59.98,60.5,59.93,-0.7016791251814382,47888400,60.63,0.012044161927065922,0.0001450618365253843,0.024543469668430424,0.02261745438078437
2018-06-27,60.94,61.61,58.88,58.93,58.38,-3.2943589743589747,45389200,59.8,-0.02595041322314051,0.0006734239464517459,0.02128311477756509,0.024262288529976667
2018-06-28,58.83,60.33,58.75,60.22,59.65,2.3542375538250075,33801200,59.77,0.0218903784150688,0.00047918866715491006,0.02872212793033802,0.023424583792587363
2018-06-29,60.87,61.0,59.21,59.22,58.67,-2.706481535890895,39230000,59.81,-0.016605778811026206,0.0002757518899207269,0.02818035585787866,0.022961326339229576
2018-07-02,58.52,60.6,58.31,60.56,59.99,3.4815703956866164,35757200,59.82,0.022627490712597176,0.0005120033359486715,0.022617454380784326,0.019406789410799822
2018-07-03,60.91,60.97,59.13,59.21,58.66,-2.7910047611229576,22273200,59.77,-0.022291941875825616,0.0004969306725951877,0.02426228852997663,0.0185735904996426
2018-07-05,59.77,60.73,59.38,60.68,60.12,1.5309272922264672,30621600,60.26,0.02482688735010985,0.0006163743354950444,0.023424583792587318,0.018698267635284538
2018-07-06,60.44,61.92,60.22,61.83,61.25,2.3124000610176267,29635200,61.32,0.018951878707976322,0.00035917370656184626,0.022961326339229534,0.01706732820682205
2018-07-09,62.58,62.68,61.52,62.31,61.73,-0.4314305117245286,30388000,62.17,0.007763221737020931,6.0267611738154284e-05,0.01940678941079977,0.016563956856064883
2018-07-10,62.44,63.54,62.03,63.31,62.72,1.4014014014014013,36001600,62.96,0.016048788316482154,0.0002575636064272541,0.018573590499642547,0.016351973582996126
2018-07-11,62.38,62.72,61.78,61.88,61.3,-0.7895791583166328,36750800,62.13,-0.022587268993839782,0.000510184720600076,0.018698267635284482,0.01803456177930144
2018-07-12,62.34,63.29,62.24,62.81,62.22,0.7499181905678481,34550800,62.78,0.01502908855850027,0.00022587350289924373,0.017067328206821993,0.014103903968352568
2018-07-13,62.99,62.99,61.9,62.33,61.75,-1.0556345909299873,24698800,62.41,-0.007642095207769484,5.840161916461331e-05,0.016563956856064824,0.012528244138021505
2018-07-16,62.05,62.58,61.92,62.05,61.47,0.0,19703600,62.19,-0.004492218835231876,2.018003006361203e-05,0.016351973582996067,0.012088381796382358
2018-07-17,61.55,63.58,61.29,63.42,62.83,3.038055219916162,36213600,62.76,0.02207896857373104,0.00048748085327980287,0.018034561779301385,0.012272086658633838
2018-07-18,63.35,63.49,62.41,62.92,62.34,-0.6669576542089221,27764000,62.94,-0.007883948281299236,6.215664050220117e-05,0.014103903968352495,0.0035406791589099973
2018-07-19,62.74,63.35,62.58,63.01,62.42,0.43436517997346236,23575200,62.98,0.0014303877940240461,2.046009241292977e-06,0.012528244138021427,0.007528565517839409
2018-07-20,62.98,63.38,62.61,62.72,62.14,-0.41280992062271493,22235200,62.9,-0.0046024440564989,2.118249129320205e-05,0.012088381796382275,0.009188592215422973
2018-07-23,62.46,62.47,60.82,62.35,61.77,-0.1641197609760764,30158400,61.88,-0.005899234693877542,3.480096997344846e-05,0.012272086658633758,0.010697924992366697
2018-07-24,62.84,63.71,62.0,62.18,61.6,-1.0503281941411415,35462000,62.63,-0.0027265437048917818,7.4340405746850035e-06,0.0035406791589097236,0.01823167971693651
2018-07-25,62.27,63.1,61.69,62.97,62.38,1.1160624853034935,31911200,62.58,0.012705049855258999,0.0001614182918246167,0.007528565517839277,0.018529182335050118
2018-07-26,62.76,64.08,62.6,63.71,63.11,1.50561621135372,32512400,63.46,0.011751627759250427,0.0001381007549919852,0.009188592215422864,0.01739499291705858
2018-07-27,64.08,64.15,62.46,63.01,62.42,-1.6775920200501762,29542000,63.21,-0.010987286140323405,0.00012072045672934278,0.010697924992366603,0.018630869316045785
2018-07-30,63.15,63.21,60.68,61.03,60.46,-3.3492981250136284,34034000,61.64,-0.031423583558165324,0.0009874416036369982,0.01823167971693646,0.018410699063445012
2018-07-31,60.93,61.97,60.54,61.22,60.64,0.47186900917094304,28398800,61.24,0.003113223005079435,9.692157479355829e-06,0.018529182335050066,0.005144844414707215
2018-08-01,61.53,62.09,60.97,61.62,61.04,0.1381367547533884,28355600,61.56,0.006533812479581735,4.2690705518338026e-05,0.017394992917058524,0.004472515504259379
2018-08-02,60.9,62.7,60.3,62.65,62.07,2.8859970094995084,26966800,61.88,0.016715352158390262,0.000279402997779002,0.018630869316045733,0.004619845012772619
2018-08-03,62.9,63.26,62.73,63.03,62.44,0.19474901633479946,21428800,63.01,0.006065442936951326,3.6789598021412734e-05,0.018410699063444957,0.007286161964363955
2018-08-06,62.9,63.54,62.43,63.51,62.91,0.9698334746187554,20750800,63.16,0.007615421227986641,5.799464047966955e-05,0.005144844414707013,0.008675022316100936
2018-08-07,64.0,64.43,63.73,64.24,63.64,0.37109843750000593,25813200,64.13,0.011494252873563093,0.00013211784912141344,0.004472515504259143,0.00835370169803188
2018-08-08,64.25,65.06,63.9,64.61,64.0,0.5525338521400722,26210000,64.52,0.005759651307596592,3.3173583185099126e-05,0.004619845012772391,0.011515854260583106
2018-08-09,64.79,64.81,64.04,64.11,63.52,-1.0341992106691864,20428000,64.32,-0.007738740133106381,5.988809884775137e-05,0.0072861619643638156,0.012639308490641897
2018-08-10,63.29,64.03,63.17,63.7,63.1,0.6478372711147526,25639600,63.63,-0.006395258150054595,4.089932680583972e-05,0.008675022316100822,0.01242196530799358
2018-08-13,63.79,65.25,63.77,64.03,63.43,0.3841012777298849,37520800,64.35,0.005180533751962368,2.6837929955221293e-05,0.008353701698031762,0.025890102432785986
2018-08-14,65.1,65.5,64.25,65.36,64.75,0.40325216371071326,46622000,65.04,0.020771513353115667,0.00043145576697866246,0.01151585426058302,0.02693959530205934
2018-08-15,65.57,65.91,63.97,64.77,64.16,-1.2163038647029631,59113600,64.88,-0.00902692778457781,8.148542522798284e-05,0.012639308490641819,0.027280068925014778
2018-08-16,65.47,65.5,63.75,64.36,63.76,-1.7029355235719172,80126000,64.54,-0.00633009109155469,4.007005322738005e-05,0.0124219653079935,0.033284011148454196
2018-08-17,63.24,63.24,60.93,61.21,60.63,-3.2102458573535833,114318800,61.79,-0.048943443132380304,0.002395460625652545,0.02589010243278595,0.03311444810702062
2018-08-20,60.79,63.3,59.68,61.96,61.38,1.9162777174530112,85438800,61.65,0.012252899852965182,0.0001501335548067942,0.026939595302059305,0.009817467249789538
2018-08-21,62.13,63.38,61.92,63.33,62.74,1.9396410462776668,67398800,62.88,0.02211103938024528,0.0004888980624747576,0.027280068925014743,0.00956431511583363
2018-08-22,63.0,65.75,62.97,65.71,65.09,4.293653968253958,74985600,64.81,0.037580925311858415,0.0014123259472954804,0.03328401114845417,0.015390283072071295
2018-08-23,65.32,67.37,65.18,66.71,66.09,2.135798755697794,72068400,66.42,0.015218383807639624,0.0002315992057166279,0.03311444810702059,0.00986515817357316
2018-08-24,66.79,68.2,66.75,68.06,67.42,1.8863717908936835,53151200,67.67,0.02023684605006748,0.00040952993805413177,0.00981746724978943,0.01132827980795835
2018-08-27,68.36,69.72,68.04,68.97,68.33,0.9070221238963342,50577600,68.91,0.01337055539230092,0.00017877175149858722,0.009564315115833518,0.009385423388902381
2018-08-28,68.92,69.14,67.38,68.6,67.95,-0.46434012240674183,47538400,68.37,-0.0053646512976657235,2.877948354554653e-05,0.015390283072071229,0.008956552656845761
2018-08-29,68.48,69.88,68.27,69.62,69.01,1.6683629526125996,42010800,69.26,0.014868804664723179,0.00022108135215769375,0.009865158173573056,0.013721031856766227
2018-08-30,69.31,70.43,69.08,69.45,68.84,0.20920678674573823,34660800,69.65,-0.002441827061189339,5.962519396756564e-06,0.011328279807958261,0.01513180916397247
2018-08-31,69.25,70.3,69.15,70.17,69.55,1.328516967509035,30659200,69.87,0.010367170626349953,0.00010747822679585327,0.009385423388902274,0.015114635429620828
2018-09-04,70.04,71.31,69.75,70.93,70.3,1.2671854725592917,39172000,70.66,0.010830839390052693,0.000117307081893117,0.00895655265684565,0.015169779203366141
