date,sentiment_score
2019-09-17,0.9314813613891602
2019-09-18,0.8357292413711548
2019-09-19,0.9527180194854736
2019-09-20,0.5027462244033813
2019-09-23,0.9344182908535004
2019-09-24,0.9287174940109253
2019-09-25,0.8729583024978638
2019-09-26,0.8291857242584229
2019-09-27,0.9188751578330994
2019-09-28,0.7653587460517883
2019-09-30,0.9214186072349548
2019-10-01,0.8092252910137177
2019-10-02,0.7550148665904999
2019-10-03,0.7069132924079895
2019-10-04,0.6721915006637573
2019-10-07,0.9476590752601624
2019-10-08,0.873475044965744
2019-10-09,0.876234769821167
2019-10-10,0.8933350145816803
2019-10-11,0.8660492300987244
2019-10-12,0.8383921384811401
2019-10-13,0.8033415079116821
2019-10-14,0.8306538760662079
2019-10-15,0.9159266948699951
2019-10-16,0.6887395083904266
2019-10-17,0.9244030117988586
2019-10-18,0.9236045479774475
2019-10-21,0.621335357427597
2019-10-22,0.7894307374954224
2019-10-23,0.8016039431095123
2019-10-24,0.7621826529502869
2019-10-25,0.9089102149009705
2019-10-28,0.8347944915294647
2019-10-29,0.758869081735611
2019-10-30,0.7618379592895508
2019-10-31,0.7590801119804382
2019-11-02,0.9540355801582336
2019-11-04,0.8532640933990479
2019-11-05,0.9345676302909851
2019-11-06,0.7680808007717133
2019-11-07,0.7338085770606995
2019-11-08,0.8028163313865662
2019-11-10,0.6968950629234314
2019-11-11,0.9418322443962097
2019-11-12,0.9137033224105835
2019-11-13,0.8614855706691742
2019-11-14,0.9299913942813873
2019-11-15,0.9194758832454681
2019-11-16,0.8213849067687988
2019-11-17,0.8134205341339111
2019-11-18,0.864357203245163
2019-11-19,0.6978828012943268
2019-11-20,0.8608971834182739
2019-11-21,0.8965192139148712
2019-11-22,0.9085627198219299
2019-11-25,0.9339823126792908
2019-11-26,0.9043706059455872
2019-11-27,0.7064968943595886
2019-11-30,0.9505446553230286
2019-12-02,0.88665372133255
2019-12-03,0.8289809226989746
2019-12-04,0.8967640399932861
2019-12-05,0.9104936122894287
2019-12-06,0.8969138860702515
2019-12-08,0.7360453009605408
2019-12-09,0.9256963133811951
2019-12-10,0.9008195698261261
2019-12-11,0.6248694658279419
2019-12-12,0.9270009100437164
2019-12-13,0.775019645690918
2019-12-14,0.9305050373077393
2019-12-15,0.7450838088989258
2019-12-16,0.8898575901985168
2019-12-17,0.659347653388977
2019-12-18,0.9105335474014282
2019-12-19,0.9208850264549255
2019-12-20,0.950291633605957
2019-12-21,0.4938306212425232
2019-12-23,0.8036717772483826
2019-12-24,0.5835939645767212
2019-12-26,0.7906632125377655
2019-12-27,0.8320682644844055
2019-12-30,0.6974756568670273
2019-12-31,0.6971050798892975
2020-01-01,0.7166072726249695
2020-01-02,0.9106802344322205
2020-01-03,0.9199328422546387
2020-01-04,0.9260587692260742
2020-01-05,0.9045018553733826
2020-01-06,0.8993101119995117
2020-01-07,0.8465969562530518
2020-01-08,0.7822551727294922
2020-01-09,0.8052189946174622
2020-01-10,0.740309089422226
2020-01-11,0.9049116373062134
2020-01-13,0.9230155348777771
2020-01-14,0.660410612821579
2020-01-15,0.8437662720680237
2020-01-16,0.8793962001800537
2020-01-17,0.8154876232147217
2020-01-18,0.8663572371006012
2020-01-21,0.9214891195297241
2020-01-22,0.8728822469711304
2020-01-24,0.8611337542533875
2020-01-27,0.9469509720802307
2020-01-28,0.7411850690841675
2020-01-29,0.9207092523574829
2020-01-30,0.9443903267383575
2020-01-31,0.9326672554016113
2020-02-04,0.8774834275245667
2020-02-05,0.6997782588005066
2020-02-06,0.9224458336830139
2020-02-07,0.7146615982055664
2020-02-09,0.6684470772743225
2020-02-10,0.9415125846862793
2020-02-11,0.951709508895874
2020-02-12,0.904859721660614
2020-02-13,0.9132970571517944
2020-02-14,0.9131038784980774
2020-02-18,0.8069730997085571
2020-02-19,0.9025872051715851
2020-02-20,0.9097797870635986
2020-02-21,0.8440070748329163
2020-02-23,0.9739930033683777
2020-02-24,0.7234792411327362
2020-02-25,0.9121033549308777
2020-02-26,0.8188706338405609
2020-02-27,0.8426648378372192
2020-02-28,0.9336224794387817
2020-03-01,0.9231740832328796
2020-03-02,0.8808075785636902
2020-03-03,0.8710267543792725
2020-03-04,0.8312860727310181
2020-03-05,0.7158535122871399
2020-03-06,0.8526617884635925
2020-03-10,0.8783411383628845
2020-03-11,0.7326837778091431
2020-03-12,0.8715554475784302
2020-03-13,0.831836462020874
2020-03-14,0.862848311662674
2020-03-15,0.8234537541866302
2020-03-16,0.7555964589118958
2020-03-17,0.8787789940834045
2020-03-18,0.7799727320671082
2020-03-19,0.8825628459453583
2020-03-20,0.7653172612190247
2020-03-23,0.9026184976100922
2020-03-24,0.8906574249267578
2020-03-25,0.8457847237586975
2020-03-26,0.7777553796768188
2020-03-27,0.8744238018989563
2020-03-28,0.7609569430351257
2020-03-30,0.9298133552074432
2020-03-31,0.8227465748786926
2020-04-01,0.8928957879543304
2020-04-02,0.8086201250553131
2020-04-03,0.8305301070213318
2020-04-06,0.525635302066803
2020-04-07,0.8471033573150635
2020-04-08,0.8919249475002289
2020-04-09,0.910824716091156
2020-04-13,0.8372756540775299
2020-04-14,0.7862356901168823
2020-04-15,0.8355264663696289
2020-04-16,0.8746560513973236
2020-04-17,0.9216839671134949
2020-04-18,0.9218920469284058
2020-04-19,0.9475961327552795
2020-04-20,0.9714573621749878
2020-04-21,0.8741662204265594
2020-04-22,0.7351493835449219
2020-04-23,0.7082391381263733
2020-04-24,0.7273369431495667
2020-04-25,0.8653654754161835
2020-04-26,0.8592981100082397
2020-04-27,0.7487235069274902
2020-04-28,0.8980484008789062
2020-04-29,0.6644940972328186
2020-04-30,0.9364197254180908
2020-05-01,0.7577116191387177
2020-05-04,0.9126176238059998
2020-05-05,0.8933952450752258
2020-05-06,0.8851145505905151
2020-05-08,0.7609016001224518
2020-05-09,0.9152568578720093
2020-05-11,0.8126856684684753
2020-05-12,0.8045708537101746
2020-05-13,0.8460976481437683
2020-05-14,0.8519873023033142
2020-05-15,0.9362858533859253
2020-05-17,0.9368131160736084
2020-05-18,0.938535749912262
2020-05-19,0.9471761584281921
2020-05-20,0.77211594581604
2020-05-21,0.9207022786140442
2020-05-22,0.8912381529808044
2020-05-23,0.9074709415435791
2020-05-24,0.8197615146636963
2020-05-26,0.8135603666305542
2020-05-27,0.936975747346878
2020-05-28,0.8975507616996765
2020-05-29,0.5567437410354614
2020-05-30,0.9221422970294952
2020-05-31,0.9260903596878052
2020-06-01,0.9300521612167358
2020-06-02,0.9298798441886902
2020-06-03,0.8890073895454407
2020-06-04,0.825878381729126
2020-06-05,0.9254786670207977
2020-06-06,0.8356562256813049
2020-06-08,0.7593784928321838
2020-06-09,0.759680449962616
2020-06-10,0.8374134600162506
2020-06-11,0.8066891431808472
2020-06-12,0.7737013101577759
2020-06-13,0.8630717992782593
2020-06-14,0.6314095854759216
2020-06-15,0.5595925450325012
2020-06-16,0.8547344207763672
2020-06-17,0.7642542719841003
2020-06-18,0.9555806517601013
2020-06-19,0.902650773525238
2020-06-20,0.9305050373077393
2020-06-22,0.8801309168338776
2020-06-23,0.8761393129825592
2020-06-24,0.8225484490394592
2020-06-25,0.9369988739490509
2020-06-26,0.5876244306564331
2020-06-28,0.9166820645332336
2020-06-29,0.7716993093490601
2020-06-30,0.8744418025016785
2020-07-01,0.686345100402832
2020-07-02,0.8872654139995575
2020-07-04,0.873320996761322
2020-07-05,0.6859289407730103
2020-07-06,0.9002223014831543
2020-07-07,0.906207799911499
2020-07-08,0.8932836055755615
2020-07-09,0.828513503074646
2020-07-10,0.8855833411216736
2020-07-12,0.7461884021759033
2020-07-13,0.9219251275062561
2020-07-14,0.8495759963989258
2020-07-15,0.9314148128032684
2020-07-17,0.7140287756919861
2020-07-19,0.9493170976638794
2020-07-20,0.9176036715507507
2020-07-21,0.8770824074745178
2020-07-22,0.9090840220451355
2020-07-23,0.7578357756137848
2020-07-24,0.8815668821334839
2020-07-26,0.687515377998352
2020-07-27,0.7915760278701782
2020-07-28,0.8863290846347809
2020-07-29,0.8245915770530701
2020-07-30,0.802961140871048
2020-07-31,0.8229696154594421
2020-08-01,0.8234122097492218
2020-08-02,0.9280027151107788
2020-08-03,0.8404043018817902
2020-08-04,0.7922697067260742
2020-08-05,0.9163298010826111
2020-08-06,0.8900048136711121
2020-08-07,0.8485890030860901
2020-08-10,0.8758371472358704
2020-08-11,0.8355292677879333
2020-08-12,0.7846530079841614
2020-08-13,0.8863258361816406
2020-08-14,0.9048997759819031
2020-08-15,0.8360627293586731
2020-08-16,0.5529908537864685
2020-08-17,0.9193880259990692
2020-08-18,0.8723733425140381
2020-08-19,0.9216738641262054
2020-08-20,0.9358788728713989
2020-08-21,0.9074351191520691
2020-08-22,0.923038899898529
2020-08-23,0.5143153667449951
2020-08-24,0.7871592044830322
2020-08-25,0.7221001386642456
2020-08-26,0.9235664010047913
2020-08-27,0.9101263284683228
2020-08-28,0.8239771127700806
2020-08-29,0.8730167746543884
2020-08-30,0.8938716351985931
2020-08-31,0.9065556824207306
2020-09-01,0.7865674197673798
2020-09-02,0.8811885714530945
2020-09-03,0.8573949337005615
2020-09-04,0.7725413739681244
2020-09-08,0.9325379133224487
2020-09-09,0.9333549737930298
2020-09-10,0.8177273869514465
2020-09-11,0.779710054397583
2020-09-12,0.850284993648529
2020-09-13,0.8219125866889954
2020-09-14,0.8019436895847321
2020-09-15,0.8906668126583099
2020-09-16,0.9016534984111786
2020-09-17,0.7871392965316772
2020-09-18,0.5217677354812622
2020-09-29,0.6928666234016418
2020-10-05,0.7691252529621124
2020-10-06,0.8814648985862732
2020-10-07,0.9084811806678772
2020-10-08,0.7306799590587616
2020-10-09,0.9021028280258179
2020-10-10,0.9177258610725403
2020-10-11,0.9254525899887085
2020-10-12,0.8057613372802734
2020-10-13,0.805965006351471
2020-10-14,0.8510168790817261
2020-10-15,0.7571929097175598
2020-10-16,0.8909914195537567
2020-10-17,0.6183890104293823
2020-10-19,0.9376395344734192
2020-10-20,0.8431828022003174
2020-10-21,0.8924870193004608
2020-10-22,0.9219246804714203
2020-10-23,0.9395473003387451
2020-10-25,0.9236156344413757
2020-10-26,0.8374438285827637
2020-10-27,0.716808557510376
2020-10-28,0.9009631872177124
2020-10-29,0.7866849899291992
2020-10-30,0.48429837822914124
2020-11-02,0.9198091626167297
2020-11-03,0.8216040432453156
2020-11-04,0.9119124412536621
2020-11-05,0.8266760110855103
2020-11-06,0.6327431201934814
2020-11-09,0.9235689640045166
2020-11-10,0.916194885969162
2020-11-11,0.8696699142456055
2020-11-13,0.8759419322013855
2020-11-15,0.9337722063064575
2020-11-16,0.8042088747024536
2020-11-17,0.9149697422981262
2020-11-18,0.8955512642860413
2020-11-19,0.9288256466388702
2020-11-20,0.6479694843292236
2020-11-21,0.6522600650787354
2020-11-22,0.4997432231903076
2020-11-23,0.783608615398407
2020-11-25,0.8647965788841248
2020-11-27,0.9250481128692627
2020-11-28,0.8956553936004639
2020-11-29,0.5658496618270874
2020-11-30,0.934974193572998
2020-12-01,0.9234418869018555
2020-12-02,0.721644937992096
2020-12-03,0.8947962522506714
2020-12-04,0.8125065863132477
2020-12-06,0.8024411797523499
2020-12-07,0.9312166571617126
2020-12-08,0.8294202089309692
2020-12-09,0.9447176158428192
2020-12-10,0.7582393288612366
2020-12-11,0.790010005235672
2020-12-13,0.9268878102302551
2020-12-14,0.8615544438362122
2020-12-15,0.8016265332698822
2020-12-16,0.8026458024978638
2020-12-17,0.9247785806655884
2020-12-18,0.927910327911377
2020-12-19,0.632860541343689
2020-12-20,0.7864123582839966
2020-12-21,0.8310410976409912
2020-12-22,0.9067091345787048
2020-12-23,0.8957836627960205
2020-12-24,0.8674145340919495
2020-12-26,0.8128376603126526
2020-12-28,0.9277414977550507
2020-12-29,0.9101518988609314
2020-12-30,0.8761976063251495
2020-12-31,0.9380616843700409
2021-01-01,0.8378252387046814
2021-01-04,0.729191392660141
2021-01-05,0.7080045938491821
2021-01-06,0.8181832432746887
2021-01-07,0.8570235967636108
2021-01-08,0.8756323456764221
2021-01-09,0.9317072033882141
2021-01-11,0.9199236631393433
2021-01-12,0.8756659924983978
2021-01-13,0.8457387685775757
2021-01-14,0.8566230535507202
2021-01-15,0.90384840965271
2021-01-16,0.8331127762794495
2021-01-17,0.4889111816883087
2021-01-18,0.9149844646453857
2021-01-19,0.7300947606563568
2021-01-20,0.877642035484314
2021-01-21,0.8134481310844421
2021-01-22,0.8963645696640015
2021-01-23,0.8141690492630005
2021-01-25,0.7922799587249756
2021-01-26,0.6955467760562897
2021-01-28,0.9335741400718689
2021-01-29,0.9180682897567749
2021-01-30,0.8119968473911285
2021-02-01,0.9321766495704651
2021-02-02,0.8644221425056458
2021-02-03,0.8625379800796509
2021-02-04,0.7301489114761353
2021-02-05,0.8901031613349915
2021-02-06,0.8356541991233826
2021-02-07,0.7420715391635895
2021-02-09,0.7678087949752808
2021-02-10,0.8066627979278564
2021-02-11,0.8949944972991943
2021-02-12,0.8422836661338806
2021-02-13,0.7793764472007751
2021-02-14,0.9321156144142151
2021-02-16,0.7511225640773773
2021-02-17,0.8911681175231934
2021-02-18,0.5584723353385925
2021-02-19,0.913217306137085
2021-02-21,0.8765961527824402
2021-02-22,0.8763891756534576
2021-02-23,0.9445307552814484
2021-02-24,0.9387397766113281
2021-02-25,0.8972423076629639
2021-02-26,0.8631993532180786
2021-02-28,0.7507262825965881
2021-03-01,0.8659412562847137
2021-03-02,0.8900258839130402
2021-03-03,0.9323444664478302
2021-03-04,0.7267746329307556
2021-03-05,0.788686215877533
2021-03-06,0.818272590637207
2021-03-08,0.9594207406044006
2021-03-09,0.9103646576404572
2021-03-10,0.915141224861145
2021-03-11,0.6141124367713928
2021-03-12,0.6765031218528748
2021-03-13,0.8773033618927002
2021-03-14,0.878990113735199
2021-03-15,0.9538686275482178
2021-03-16,0.7671172022819519
2021-03-17,0.7592187523841858
2021-03-18,0.8115106821060181
2021-03-22,0.8949142098426819
2021-03-23,0.8933539390563965
2021-03-24,0.6916013360023499
2021-03-25,0.9042730331420898
2021-03-26,0.8628401756286621
2021-03-27,0.9320020079612732
2021-03-28,0.7044199705123901
2021-03-29,0.7735405266284943
2021-03-31,0.7767977118492126
2021-04-01,0.7493189573287964
2021-04-02,0.6953110098838806
2021-04-05,0.9223756194114685
2021-04-06,0.9251638054847717
2021-04-07,0.9162095785140991
2021-04-09,0.7634562253952026
2021-04-10,0.8580390810966492
2021-04-11,0.5036909580230713
2021-04-12,0.8406456112861633
2021-04-13,0.9165902137756348
2021-04-14,0.9292129874229431
2021-04-15,0.9335741400718689
2021-04-16,0.85129514336586
2021-04-17,0.8733769655227661
2021-04-18,0.8505269289016724
2021-04-19,0.8607637286186218
2021-04-20,0.8385665416717529
2021-04-21,0.7426939010620117
2021-04-22,0.7755926847457886
2021-04-23,0.8483605980873108
2021-04-24,0.5510630011558533
2021-04-25,0.6517852544784546
2021-04-26,0.8483605980873108
2021-04-27,0.5275782942771912
2021-04-28,0.9179010987281799
2021-04-29,0.7711214423179626
2021-04-30,0.8378252387046814
2021-05-01,0.6157944202423096
2021-05-03,0.854122668504715
2021-05-04,0.8886311948299408
2021-05-05,0.9259194433689117
2021-05-06,0.8979793787002563
2021-05-07,0.7032445669174194
2021-05-09,0.8045673966407776
2021-05-10,0.6089400053024292
2021-05-11,0.9463467597961426
2021-05-13,0.7497076392173767
2021-05-14,0.8175210356712341
2021-05-16,0.7166634202003479
2021-05-17,0.8905094563961029
2021-05-18,0.8719838857650757
2021-05-19,0.8865228295326233
2021-05-20,0.9033612608909607
2021-05-21,0.9193207323551178
2021-05-22,0.8506267666816711
2021-05-23,0.9184150099754333
2021-05-24,0.8943966627120972
2021-05-25,0.9155662357807159
2021-05-26,0.942782461643219
2021-05-27,0.9023342132568359
2021-05-28,0.8789680004119873
2021-05-29,0.9015493392944336
2021-05-30,0.9181612133979797
2021-05-31,0.9245010018348694
2021-06-01,0.8662742376327515
2021-06-02,0.8999773859977722
2021-06-03,0.9306637048721313
2021-06-04,0.8857254981994629
2021-06-05,0.5142989158630371
2021-06-06,0.6629624962806702
2021-06-07,0.8609501719474792
2021-06-08,0.7065066695213318
2021-06-09,0.8945187628269196
2021-06-10,0.6391897797584534
2021-06-11,0.9090415239334106
2021-06-12,0.891345739364624
2021-06-14,0.8363277316093445
2021-06-15,0.8454849720001221
2021-06-16,0.9347237348556519
2021-06-17,0.8945128321647644
2021-06-18,0.8347597420215607
2021-06-19,0.7522290945053101
2021-06-21,0.9017845988273621
2021-06-22,0.7407366335391998
2021-06-23,0.8838355541229248
2021-06-24,0.9101065099239349
2021-06-25,0.7926427721977234
2021-06-26,0.7463724315166473
2021-06-28,0.8818881809711456
2021-06-29,0.7505695819854736
2021-06-30,0.7928904294967651
2021-07-01,0.8845270872116089
2021-07-02,0.8598344922065735
2021-07-03,0.884758710861206
2021-07-05,0.8378252387046814
2021-07-06,0.7705866396427155
2021-07-07,0.8615694642066956
2021-07-08,0.9419785141944885
2021-07-09,0.9124770760536194
2021-07-10,0.5283367484807968
2021-07-11,0.9545682072639465
2021-07-13,0.7573740184307098
2021-07-14,0.9158061742782593
2021-07-15,0.9550815224647522
2021-07-16,0.6269079744815826
2021-07-17,0.7317989766597748
2021-07-18,0.6602306365966797
2021-07-19,0.886025995016098
2021-07-20,0.8708693385124207
2021-07-21,0.8407170176506042
2021-07-22,0.8719404339790344
2021-07-23,0.6671457290649414
2021-07-24,0.882027268409729
2021-07-25,0.9254175126552582
2021-07-26,0.718477189540863
2021-07-27,0.8585045337677002
2021-07-28,0.7811402678489685
2021-07-29,0.8473080098628998
2021-07-30,0.6300625205039978
2021-07-31,0.9082164764404297
2021-08-01,0.8558828830718994
2021-08-02,0.9261483252048492
2021-08-03,0.6230608522891998
2021-08-04,0.9251464903354645
2021-08-05,0.8254441022872925
2021-08-06,0.8892467617988586
2021-08-07,0.7810878157615662
2021-08-09,0.9544274806976318
2021-08-10,0.8252261579036713
2021-08-11,0.8832991123199463
2021-08-12,0.827309638261795
2021-08-13,0.9065007567405701
2021-08-14,0.9478154182434082
2021-08-15,0.9111000299453735
2021-08-16,0.8632981777191162
2021-08-17,0.9358927607536316
2021-08-18,0.9191047251224518
2021-08-19,0.9288541078567505
2021-08-20,0.9164021611213684
2021-08-21,0.8672592639923096
2021-08-22,0.8618976771831512
2021-08-23,0.8925876617431641
2021-08-24,0.8806157112121582
2021-08-25,0.9285691380500793
2021-08-26,0.8636890351772308
2021-08-27,0.8105947971343994
2021-08-28,0.9422440528869629
2021-08-29,0.8784993290901184
2021-08-30,0.919350802898407
2021-08-31,0.812713623046875
2021-09-01,0.870160847902298
2021-09-02,0.7423920035362244
2021-09-03,0.9466704726219177
2021-09-04,0.7021855711936951
2021-09-05,0.8688549697399139
2021-09-06,0.8632163405418396
2021-09-07,0.9124525785446167
2021-09-08,0.7909185290336609
2021-09-09,0.9443522095680237
2021-09-10,0.8969205617904663
2021-09-12,0.9197050929069519
2021-09-13,0.8925243616104126
2021-09-14,0.9284178018569946
2021-09-15,0.8612392246723175
2021-09-16,0.9131616353988647
2021-09-17,0.9358843564987183
2021-09-18,0.9042947590351105
2021-09-19,0.8383760750293732
2021-09-20,0.9134084284305573
2021-09-21,0.8818640410900116
2021-09-22,0.8450787365436554
2021-09-23,0.8281739354133606
2021-09-24,0.7369917631149292
2021-09-26,0.8264511227607727
2021-09-27,0.8777093291282654
2021-09-28,0.9091123640537262
2021-09-29,0.8874709606170654
2021-09-30,0.8339953422546387
2021-10-01,0.8003413379192352
2021-10-02,0.8083682060241699
2021-10-03,0.9082663655281067
2021-10-04,0.8731518983840942
2021-10-05,0.841075211763382
2021-10-06,0.7893513441085815
2021-10-07,0.8876261711120605
2021-10-08,0.8573283553123474
2021-10-09,0.6155821681022644
2021-10-11,0.7959548830986023
2021-10-12,0.915304571390152
2021-10-13,0.9188175797462463
2021-10-14,0.7599571943283081
2021-10-15,0.8788432478904724
2021-10-16,0.9476102590560913
2021-10-18,0.8572382628917694
2021-10-19,0.8302762508392334
2021-10-20,0.9441413283348083
2021-10-21,0.8148072957992554
2021-10-22,0.9237532615661621
2021-10-23,0.6147485375404358
2021-10-25,0.8560114800930023
2021-10-26,0.8804085850715637
2021-10-27,0.8706672787666321
2021-10-28,0.8958732187747955
2021-10-29,0.8968837857246399
2021-10-30,0.8709664344787598
2021-11-01,0.9348275661468506
2021-11-02,0.8992291986942291
2021-11-03,0.9425406455993652
2021-11-04,0.919705867767334
2021-11-05,0.7890040278434753
2021-11-06,0.8518829345703125
2021-11-07,0.817782461643219
2021-11-08,0.8133531212806702
2021-11-09,0.8176135718822479
2021-11-10,0.8692091703414917
2021-11-11,0.8650084733963013
2021-11-12,0.9324281215667725
2021-11-13,0.9045868217945099
2021-11-14,0.9146775901317596
2021-11-15,0.9374264180660248
2021-11-16,0.9001004993915558
2021-11-17,0.9295175671577454
2021-11-18,0.9175917506217957
2021-11-19,0.8310868144035339
2021-11-20,0.7379485368728638
2021-11-21,0.8527223467826843
2021-11-22,0.8814700841903687
2021-11-23,0.6101535558700562
2021-11-24,0.9229611158370972
2021-11-26,0.7845883369445801
2021-11-27,0.833346039056778
2021-11-28,0.8818873763084412
2021-11-29,0.6589867323637009
2021-11-30,0.9204003810882568
2021-12-01,0.8849865794181824
2021-12-02,0.8315754532814026
2021-12-03,0.91926708817482
2021-12-04,0.914416491985321
2021-12-05,0.8639258742332458
2021-12-06,0.9419141113758087
2021-12-07,0.9244328737258911
2021-12-08,0.8330548107624054
2021-12-09,0.7900617122650146
2021-12-10,0.8487289547920227
2021-12-11,0.6341172158718109
2021-12-12,0.9137994945049286
2021-12-13,0.88895183801651
2021-12-14,0.7600114345550537
2021-12-15,0.6692744493484497
2021-12-16,0.9046609997749329
2021-12-17,0.90494304895401
2021-12-18,0.8089320659637451
2021-12-19,0.8822709619998932
2021-12-20,0.9097022414207458
2021-12-21,0.850751519203186
2021-12-22,0.8997577428817749
2021-12-23,0.8800270557403564
2021-12-24,0.9146111607551575
2021-12-27,0.9316828846931458
2021-12-28,0.846144437789917
2021-12-29,0.8915703296661377
2021-12-30,0.5463771224021912
